id,occurrenceID,scientificName,species,vernacularName,eventDate,decimalLatitude,decimalLongitude,datasetName,basisOfRecord,individualCount,coordinateUncertaintyInMeters,depth,sst
mock-4207-99,mock-occ-4207-99,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-18T16:43:36.831730Z,33.388473,-119.909828,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,35,16.66
mock-4207-147,mock-occ-4207-147,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-18T16:13:36.946778Z,34.100111,-116.515353,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,58,17.73
mock-4207-240,mock-occ-4207-240,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-18T15:45:08.818867Z,33.771438,-118.338168,BlueGuard Synthetic Recent Whale Feed,MachineObservation,4,400,22,15.42
mock-4207-29,mock-occ-4207-29,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-18T14:47:07.402703Z,33.773107,-118.388195,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,400,64,18.87
mock-4207-219,mock-occ-4207-219,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T14:31:37.341898Z,33.482889,-117.695708,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,70,15.7
mock-4207-306,mock-occ-4207-306,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-18T14:26:56.412980Z,33.200655,-119.216549,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,250,35,16.01
mock-4207-9,mock-occ-4207-9,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-18T13:49:56.636324Z,33.179573,-116.313109,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,120,92,17.29
mock-4207-53,mock-occ-4207-53,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-18T13:33:49.623672Z,33.689518,-118.347576,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,250,41,14.58
mock-4207-151,mock-occ-4207-151,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-18T12:55:14.772616Z,33.635646,-118.498816,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,250,41,18.49
mock-4207-272,mock-occ-4207-272,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-18T11:31:04.353044Z,33.608759,-117.940181,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,64,18.09
mock-4207-201,mock-occ-4207-201,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T10:59:22.260144Z,34.149611,-117.585017,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,35,13.65
mock-4207-253,mock-occ-4207-253,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T10:56:57.503823Z,34.0117,-119.10277,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,250,22,18.02
mock-4207-300,mock-occ-4207-300,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-18T10:47:34.435479Z,33.5528,-117.716993,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,400,22,17.64
mock-4207-10,mock-occ-4207-10,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T08:34:37.170894Z,33.206829,-119.768456,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,180,92,16.71
mock-4207-19,mock-occ-4207-19,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-18T08:20:45.391328Z,33.974087,-117.827672,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,180,35,14.35
mock-4207-40,mock-occ-4207-40,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T08:12:53.536714Z,33.111067,-120.55235,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,120,70,16.79
mock-4207-63,mock-occ-4207-63,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-18T08:11:21.619442Z,33.814514,-118.014755,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,70,18.97
mock-4207-26,mock-occ-4207-26,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T07:04:29.433862Z,32.986303,-119.967031,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,58,15.47
mock-4207-128,mock-occ-4207-128,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-18T06:49:44.432669Z,34.377947,-119.950769,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,92,15.01
mock-4207-112,mock-occ-4207-112,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-18T06:43:22.093217Z,34.195133,-116.051821,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,41,17.86
mock-4207-288,mock-occ-4207-288,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T05:12:22.668555Z,33.655199,-118.03952,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,41,18.74
mock-4207-313,mock-occ-4207-313,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-18T03:13:13.761873Z,34.352332,-115.974835,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,35,16.05
mock-4207-79,mock-occ-4207-79,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T02:44:27.051834Z,34.431209,-116.638355,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,64,13.64
mock-4207-283,mock-occ-4207-283,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-18T02:15:56.461037Z,33.226152,-117.126743,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,400,41,17.49
mock-4207-256,mock-occ-4207-256,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-18T02:12:25.470628Z,34.471701,-120.327132,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,92,14.11
mock-4207-149,mock-occ-4207-149,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-18T01:30:13.872206Z,33.788624,-118.04211,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,120,70,19.32
mock-4207-139,mock-occ-4207-139,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-18T00:47:44.393924Z,33.307772,-116.776859,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,180,64,16.35
mock-4207-249,mock-occ-4207-249,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-18T00:15:29.813921Z,33.986781,-119.351422,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,64,16.83
mock-4207-142,mock-occ-4207-142,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T22:10:26.993887Z,33.24747,-116.247184,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,120,64,17.51
mock-4207-157,mock-occ-4207-157,Physeter macrocephalus,Physeter macrocephalus,Sperm whale,2026-04-17T21:55:51.758414Z,33.001254,-117.087591,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,92,15.41
mock-4207-317,mock-occ-4207-317,Physeter macrocephalus,Physeter macrocephalus,Sperm whale,2026-04-17T21:48:40.057441Z,34.393094,-116.819289,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,58,17.94
mock-4207-202,mock-occ-4207-202,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T21:06:25.057201Z,33.631517,-117.879034,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,180,35,16.01
mock-4207-110,mock-occ-4207-110,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-17T21:04:00.825355Z,34.091843,-119.117855,BlueGuard Synthetic Recent Whale Feed,MachineObservation,3,120,70,16.1
mock-4207-281,mock-occ-4207-281,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-17T20:52:36.318355Z,33.467211,-117.552745,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,180,92,16.94
mock-4207-214,mock-occ-4207-214,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T20:09:44.083206Z,34.055258,-118.90478,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,400,64,19.0
mock-4207-248,mock-occ-4207-248,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-17T20:00:04.392793Z,33.48554,-117.59691,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,250,22,15.64
mock-4207-305,mock-occ-4207-305,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-17T17:18:23.543387Z,33.040565,-117.052794,BlueGuard Synthetic Recent Whale Feed,MachineObservation,4,250,22,15.01
mock-4207-237,mock-occ-4207-237,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T17:12:55.119638Z,33.859505,-117.691796,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,180,92,13.44
mock-4207-88,mock-occ-4207-88,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-17T17:05:44.638155Z,34.199713,-117.143158,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,80,41,18.75
mock-4207-58,mock-occ-4207-58,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T16:53:55.956029Z,33.863153,-117.889824,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,92,15.37
mock-4207-298,mock-occ-4207-298,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-17T16:43:21.789609Z,33.802589,-117.986969,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,92,18.66
mock-4207-84,mock-occ-4207-84,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-17T15:55:41.607221Z,33.878949,-117.748955,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,120,58,18.82
mock-4207-230,mock-occ-4207-230,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-17T14:13:58.884771Z,33.137592,-120.161307,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,400,92,13.83
mock-4207-191,mock-occ-4207-191,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-17T13:48:25.703068Z,34.186257,-117.564934,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,180,64,16.09
mock-4207-73,mock-occ-4207-73,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T11:27:45.059135Z,34.026829,-117.519862,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,400,41,15.77
mock-4207-81,mock-occ-4207-81,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T10:48:08.760870Z,33.490352,-117.733301,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,400,58,14.61
mock-4207-175,mock-occ-4207-175,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-17T06:14:03.695718Z,33.71471,-118.225338,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,180,92,15.98
mock-4207-309,mock-occ-4207-309,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-17T05:39:02.882241Z,34.444536,-120.52598,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,70,17.43
mock-4207-32,mock-occ-4207-32,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T05:09:02.165039Z,33.400926,-117.613295,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,58,16.88
mock-4207-315,mock-occ-4207-315,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-17T04:03:28.451491Z,33.332017,-119.682907,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,120,35,18.07
mock-4207-267,mock-occ-4207-267,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-17T03:51:00.995942Z,34.470284,-120.211163,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,120,58,18.4
mock-4207-33,mock-occ-4207-33,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-17T02:44:46.278298Z,34.480939,-116.297415,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,64,17.67
mock-4207-87,mock-occ-4207-87,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T02:30:05.910921Z,33.788404,-118.116011,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,400,92,13.36
mock-4207-97,mock-occ-4207-97,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T02:22:03.269617Z,33.602872,-117.517674,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,80,22,14.46
mock-4207-235,mock-occ-4207-235,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T01:51:57.545885Z,34.01337,-117.649327,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,120,58,18.65
mock-4207-96,mock-occ-4207-96,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-17T01:38:40.102879Z,34.175818,-120.534163,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,41,18.2
mock-4207-195,mock-occ-4207-195,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-17T01:02:21.664790Z,33.452293,-118.756542,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,80,92,13.38
mock-4207-1,mock-occ-4207-1,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-16T22:16:38.961624Z,33.264834,-117.661194,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,80,41,13.57
mock-4207-161,mock-occ-4207-161,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-16T21:49:30.173973Z,33.068204,-119.371873,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,58,18.21
mock-4207-275,mock-occ-4207-275,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-16T21:20:06.717615Z,34.005418,-119.093008,BlueGuard Synthetic Recent Whale Feed,MachineObservation,3,400,58,15.73
mock-4207-208,mock-occ-4207-208,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-16T19:51:17.595997Z,34.373824,-119.888809,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,80,22,15.73
mock-4207-265,mock-occ-4207-265,Physeter macrocephalus,Physeter macrocephalus,Sperm whale,2026-04-16T18:16:35.283611Z,33.80267,-118.457741,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,250,70,14.67
mock-4207-18,mock-occ-4207-18,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-16T17:46:01.489770Z,34.363073,-117.113754,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,22,16.44
mock-4207-37,mock-occ-4207-37,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-16T16:13:34.530905Z,33.3462,-119.138783,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,22,15.74
mock-4207-101,mock-occ-4207-101,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-16T15:25:21.965312Z,34.270233,-120.285266,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,92,18.24
mock-4207-165,mock-occ-4207-165,Physeter macrocephalus,Physeter macrocephalus,Sperm whale,2026-04-16T15:14:44.713942Z,33.441234,-117.44785,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,180,58,17.32
mock-4207-107,mock-occ-4207-107,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-16T15:00:36.688904Z,33.93189,-117.55068,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,400,64,17.93
mock-4207-55,mock-occ-4207-55,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-16T14:04:32.947238Z,34.490561,-119.811297,BlueGuard Synthetic Recent Whale Feed,MachineObservation,4,250,22,13.36
mock-4207-263,mock-occ-4207-263,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-16T13:47:58.728058Z,33.625703,-118.685771,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,400,92,14.08
mock-4207-277,mock-occ-4207-277,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-16T13:16:09.151885Z,33.522244,-117.854378,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,400,64,19.22
mock-4207-83,mock-occ-4207-83,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-16T12:10:09.255547Z,33.620798,-118.777843,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,58,17.14
mock-4207-133,mock-occ-4207-133,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-16T11:25:06.204746Z,33.092741,-117.042748,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,70,14.1
mock-4207-301,mock-occ-4207-301,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-16T09:59:49.356966Z,33.987651,-117.647958,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,92,15.68
mock-4207-27,mock-occ-4207-27,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-16T09:54:17.954563Z,33.664485,-118.047717,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,22,19.1
mock-4207-82,mock-occ-4207-82,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-16T09:07:41.601482Z,33.457536,-119.087974,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,22,15.87
mock-4207-271,mock-occ-4207-271,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-16T08:52:17.668049Z,33.615796,-118.578805,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,180,70,17.18
mock-4207-30,mock-occ-4207-30,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-16T07:23:34.970459Z,33.096485,-119.579528,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,400,35,14.96
mock-4207-22,mock-occ-4207-22,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-16T06:41:53.451614Z,33.724094,-118.240117,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,80,35,17.47
mock-4207-127,mock-occ-4207-127,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-16T05:59:12.157945Z,34.303852,-115.845148,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,120,41,14.94
